Bkg Branch,Delivery Branch,Card Rate
NAROL,UDUPI,10.2
NAROL,BAGALAKOTE - NORTH KAR,10.2
NAROL,BELGAUM,7.65
NAROL,BELGAUM INDL ESTATE,7.65
NAROL,BELLARY,9.85
NAROL,BHATKAL,9.35
NAROL,BIDAR,11
NAROL,BIJAPUR,10.2
NAROL,CHITRADURGA,10.2
NAROL,DAVANAGERE,9.85
NAROL,GADAG,9.2
NAROL,GANGAVATI,10.45
NAROL,GOKAK,11.5
NAROL,GULBARGA,10.45
NAROL,HOSPET,9.85
NAROL,HUBLI – TARIHAL,8.05
NAROL,HUBLI CITY,8.6
NAROL,HUBLI INDL AREA,7.65
NAROL,KARWAR,11.35
NAROL,KOPPAL,9.85
NAROL,KUMTA,10.2
NAROL,MACHHE INDUSTRIAL,12.2
NAROL,RABAKAVI - BANATTI,10.45
NAROL,RAICHUR,10.75
NAROL,RANEBENNUR,9.85
NAROL,SHIMOGA,10.45
NAROL,SINDHNOOR,11
NAROL,SIRSI,9.85
NAROL,AMBERNATH,4.7
NAROL,DAPODA,3.85
NAROL,DOMBIVLI,4.7
NAROL,MURBAD,5.6
NAROL,THANA,4.7
NAROL,VASIND,6.05
NAROL,WADA,5
NAROL,ANDHERI,3.85
NAROL,BHANDUP,3.5
NAROL,BOISAR,3.5
NAROL,DAHANU,4.45
NAROL,GENESIS,3.5
NAROL,GOREGOAN,5.6
NAROL,MIRA ROAD,4.1
NAROL,MUMBAI,3.85
NAROL,PALGHAR,3.85
NAROL,VASAI EAST,4.1
NAROL,VASAI HIGHWAY,4.1
NAROL,WADALA - MUMBAI,3.85
NAROL,DRONAGIRI,4.1
NAROL,KALAMBOLI,4.45
NAROL,KHOPOLI,5
NAROL,MAHAPE,5
NAROL,PATALGANGA,4.75
NAROL,TALOJA,4.45
NAROL,BHOPAL,5.75
NAROL,DEWAS (TOWN),5.15
NAROL,DEWAS NAKA,3.6
NAROL,INDORE CITY,4.55
NAROL,LASUDIA,3.6
NAROL,MANDIDEEP,6.7
NAROL,PITHAMPUR,4.8
NAROL,UJJAIN,4.05
NAROL,AKOLA,9.05
NAROL,AMRAVATI,8.6
NAROL,BHANDARA,9.2
NAROL,BHILAI,9.55
NAROL,BILASPUR,10.35
NAROL,BUTIBORI,8.6
NAROL,CHANDRAPUR,9.55
NAROL,CHHINDWARA,9.2
NAROL,GANDHIBAGH-NGP,7.8
NAROL,JABALPUR,7.4
NAROL,KHAMGAON,9.2
NAROL,MALKAPUR,10.5
NAROL,NAGPUR (WADI),6.35
NAROL,NAGPUR CITY,8.3
NAROL,NAGPUR CIY FR,8.3
NAROL,NAGPUR WADDHAMNA,6.35
NAROL,RAIPUR,8.6
NAROL,ALIPUR BRANCH,6.05
NAROL,DELHI (RAMA ROAD),5.75
NAROL,DELHI EAST,5.75
NAROL,FARIDABAD,5.75
NAROL,FARIDABAD FR,5.75
NAROL,KUNDLI BRANCH,5.9
NAROL,OKHLA-1,5.75
NAROL,ROHTAK,6.05
NAROL,SONEPAT,6.05
NAROL,TIKRI BORDER,6.7
NAROL,AJMER,7.05
NAROL,ALWAR,6.35
NAROL,BAGRU-JAIPUR,5.65
NAROL,BAIS GODAM,5.05
NAROL,BHIWADI - RAJASTHAN,5.75
NAROL,BIKANER,6.45
NAROL,DELHI HIGHWAY (JAIPUR) DLY,4.45
NAROL,DHARUHERA,6.05
NAROL,DHARUHERA FR,6.05
NAROL,GGNDLY,5
NAROL,GURGAON BKG & DLY,5.45
NAROL,JAIPUR,4.45
NAROL,MANESAR,6.05
NAROL,NEEMRANA,5.75
NAROL,SITAPURA - JAIPUR,5.65
NAROL,TRANSPORT NAGAR JAIPUR,5.05
NAROL,AMBALA CITY,6.35
NAROL,AMRITSAR,9.85
NAROL,BADDI (HIMACHAL PRADESH),6.35
NAROL,HISAR,6.95
NAROL,JAGADHRI,8.3
NAROL,JALANDHAR FR,8.05
NAROL,JAMMU,11.65
NAROL,KALA-AMB,8.6
NAROL,KARNAL,6.35
NAROL,LUDHIANA,6.95
NAROL,NALAGARH,6.35
NAROL,PANCHKULA BRANCH,6.7
NAROL,PANIPAT,6.35
NAROL,PARWANOO,8.05
NAROL,PATIALA,8.85
NAROL,SOLAN,8.85
NAROL,SRINAGAR,16.95
NAROL,ALLAHABAD,12.6
NAROL,BARABANKI,8.85
NAROL,GHAZIPUR FR,8.85
NAROL,GORAKHPUR,10.95
NAROL,KANNAUJ FR,8.05
NAROL,KANPUR,8.05
NAROL,LUCKNOW,8.85
NAROL,SHAHJHANPUR FR,8.6
NAROL,VARANASI,11.35
NAROL,AGRA,8.05
NAROL,ALIGARH FR,8.9
NAROL,FIROZABAD FR,8.9
NAROL,GAJRAULA,6.75
NAROL,GHAZIABAD,6.05
NAROL,GREATER NOIDA,6.05
NAROL,GWALIOR,8.05
NAROL,MATHURA,7.65
NAROL,MEERUT,6.95
NAROL,NOIDA,6.05
NAROL,BAREILLY,8.6
NAROL,DEHRADUN,6.95
NAROL,HARIDWAR,6.7
NAROL,KASHIPUR,8.05
NAROL,MORADABAD,6.7
NAROL,ROORKEE,6.7
NAROL,RUDRAPUR,6.7
NAROL,SAHARANPUR,8.6
NAROL,SELAQUI,6.95
NAROL,SITARGANJ,7.65
NAROL,ICHALKARANJI,8.6
NAROL,KAGAL,9.2
NAROL,KARAD,7.65
NAROL,KOLHAPUR,7.65
NAROL,LOTE,6.05
NAROL,MADGAON,8.6
NAROL,MAHAD MIDC,5.75
NAROL,MAPUCA,8.6
NAROL,PONDA,8.6
NAROL,RATNAGIRI,8.6
NAROL,ROHA,5.45
NAROL,SANGLI,8.6
NAROL,SATARA,7.4
NAROL,SHINOLI,9.55
NAROL,SOLAPUR,7.65
NAROL,TEMBHURNI,9.55
NAROL,VERNA-GOA,8.05
NAROL,AHEMADNAGAR,6.35
NAROL,AURANGABAD (WALUJ) MIDC,5.75
NAROL,AURANGABAD CITY- CHIKALTHANA,6.95
NAROL,DHULE,7.4
NAROL,GONDHE,5.75
NAROL,JALGAON,5.75
NAROL,JALNA,8.3
NAROL,LATUR,9.85
NAROL,MALEGAON,8.6
NAROL,NANDED,10
NAROL,NASIK,4.55
NAROL,SINNER,4.55
NAROL,ALANDI,5.75
NAROL,CHAKAN CENTRAL CELL,5.75
NAROL,HINJEWADI,5.75
NAROL,LONAVALA,6.7
NAROL,NIGDI,5.75
NAROL,PIRANGUT,5.75
NAROL,RANJANGAON,6.05
NAROL,TALEGAON (BKG & DLY),5.75
NAROL,BARAMATI,7.65
NAROL,KHED SHIVAPUR,6.35
NAROL,KURKUMBH,7.65
NAROL,PHURSUNGHI,6.05
NAROL,PHURSUNGI DELIVERY,4.75
NAROL,PUNE CITY,5.75
NAROL,SHIRVAL,6.05
NAROL,SINHAGAD ROAD,5.75
NAROL,WAGHOLI,6.05
NAROL,BHUJ,2.8
NAROL,GANDHIDHAM,2.2
NAROL,GANDHIDHAM CITY,2.2
NAROL,MANDVI,3.25
NAROL,MUNDRA,2.8
NAROL,ATIKA (RAJKOT),2.1
NAROL,BHAKTINAGAR,1.8
NAROL,BHAVNAGAR,2.1
NAROL,DARED,2.2
NAROL,GONDAL,2.4
NAROL,JAMNAGAR,2.2
NAROL,JAMNAGAR - SHANKARTEKRI,2.4
NAROL,JETPUR,2.4
NAROL,JUNAGADH-SABALPUR,2.8
NAROL,MAHUVA,3.25
NAROL,METODA,2.1
NAROL,MORBI,2.8
NAROL,NAVAGAM (BHAVNAGAR),1.7
NAROL,PIPAVAV,3.5
NAROL,PORBANDAR,3.25
NAROL,RUDANAGAR BRANCH,1.5
NAROL,SHAPAR,1.95
NAROL,SIHOR,2.4
NAROL,THANGADH,2.4
NAROL,TRAJPAR (MORBI),2.4
NAROL,VAVDI-RAJKOT,2.1
NAROL,VERAVAL,3.25
NAROL,ANKLESHWAR,1.8
NAROL,BHARUCH,2.8
NAROL,DAHEJ,4.1
NAROL,JHAGADIA,2.8
NAROL,KIM,2.8
NAROL,PANOLI,2.8
NAROL,BILIMORA,3.5
NAROL,HAZIRA,3.5
NAROL,KADODARA BRANCH,3.25
NAROL,NAVSARI,2.8
NAROL,PALSANA,3.25
NAROL,SACHIN,3.25
NAROL,SAROLI,2.2
NAROL,SURAT CITY,2.8
NAROL,UNN,3.25
NAROL,DADRA NAGAR HAVELI,2.8
NAROL,DAMAN DELIVERY UT,2.8
NAROL,PARDI,3.25
NAROL,SARIGAM,2.8
NAROL,SILVASSA,3.25
NAROL,UMARGAON,2.8
NAROL,VALSAD,3.5
NAROL,VAPI DELIVERY,2.1
ODHAV,ASLALI BRANCH,1.15
ODHAV,GOBLEJ BKG & DLY,2.05
ODHAV,KATHWADA,1.5
ODHAV,KUBADTHAL FR,1.95
ODHAV,NADIAD,1.6
ODHAV,NARODA,1.35
ODHAV,NAROL,1.15
ODHAV,ODHAV,1.35
ODHAV,RAKHIAL,1.35
ODHAV,SARANGPUR,1.5
ODHAV,VATVA,1.15
ODHAV,CHANGODAR,1.35
ODHAV,CHHATRAL (N.G.),1.25
ODHAV,DHOLKA,1.5
ODHAV,GANDHINAGAR,1.35
ODHAV,HIMATNAGAR,1.5
ODHAV,KALOL (N.G.),1.8
ODHAV,MEHSANA (N.G.),1.8
ODHAV,PALANPUR,2.2
ODHAV,SANAND,1.6
ODHAV,SANTEJ,1.25
ODHAV,SARKHEJ,1.5
ODHAV,SIDHPUR,2.1
ODHAV,SURENDRANAGAR,1.8
ODHAV,ABU ROAD,2.4
ODHAV,BHILWARA FR,4.45
ODHAV,CHITTORGARH  FR,4.95
ODHAV,JODHPUR,3.5
ODHAV,KOTA (RAJASTAN) FR,5
ODHAV,PALI,3
ODHAV,UDAIPUR,2.9
ODHAV,CHITTOOR,11.35
ODHAV,CUDDAPAH,10.75
ODHAV,ELURU,9.55
ODHAV,GAJUWAKA,10.2
ODHAV,GUDIVADA,9.35
ODHAV,GUNTUR,9.2
ODHAV,KAKINADA,9.2
ODHAV,NELLORE,10.2
ODHAV,ONGOLE,9.85
ODHAV,PARAWADA,11.2
ODHAV,RAJAHMUNDRY CITY,8.85
ODHAV,SRIKAKULAM,12
ODHAV,TIRUPATHI,9.55
ODHAV,VIJAYAWADA,7.65
ODHAV,VIZIANAGARAM,11.7
ODHAV,ADILABAD,9.55
ODHAV,ANANTAPURAM,11.7
ODHAV,AUTONAGAR-HYD,6.95
ODHAV,BAHADURPALLY BOOKING,5.75
ODHAV,BAHADURPALLY DELIVERY,6.95
ODHAV,BALANAGAR,6.7
ODHAV,BOLLARAM,9.2
ODHAV,CHERLAPALLY,8.5
ODHAV,DIWANDEVDI,6.7
ODHAV,HUBSIGUDA,6.95
ODHAV,HYDERABAD CENTRAL CELL,6.95
ODHAV,JEEDIMETLA,6.7
ODHAV,KARIMNAGAR,8.3
ODHAV,KHAMMAM,8.3
ODHAV,KOTHUR,7.6
ODHAV,KURNOOL,8.3
ODHAV,NIZAMABAD,8.6
ODHAV,PATANCHERU,6.7
ODHAV,SECUNDERABAD,6.7
ODHAV,WARANGAL,7.65
ODHAV,BARODA - KARELIBAUG,1.95
ODHAV,DASHRATH,1.6
ODHAV,GODHRA PANCHMAHAL,2.2
ODHAV,GOLDEN BRANCH,2.1
ODHAV,HALOL (GIDC),2.2
ODHAV,JAROD,2.1
ODHAV,MAKARPURA,2.1
ODHAV,MANJUSAR,2.2
ODHAV,NANDESARI,1.95
ODHAV,PADRA (DHABASA),2.1
ODHAV,POR,2.2
ODHAV,V V NAGAR,1.6
ODHAV,WAGHODIA,2.1
ODHAV,AMBATTUR-CHENNAI,8.6
ODHAV,BROADWAY - CHENNAI,8.6
ODHAV,GUINDY-CHENNAI,8.6
ODHAV,GUMMIDIPOONDI - CHENNAI,8.85
ODHAV,PALLAVARAM - CHENNAI,7.25
ODHAV,PARIVAKKAM-CHENNAI,7.65
ODHAV,REDHILLS - CHENNAI,9.05
ODHAV,SRICITY - TADA,9.65
ODHAV,THIRUVALLUR - CHE,8.35
ODHAV,AMBUR,9.55
ODHAV,CUDDALORE,11
ODHAV,KELAMBAKKAM,8.8
ODHAV,MARAIMALAI NAGAR - CHE,9.2
ODHAV,ORAGADAM-CHE,8.6
ODHAV,PANRUTI,10
ODHAV,PERUNGUDI,8.6
ODHAV,PONDICHERRY,9.85
ODHAV,RANIPET,9.55
ODHAV,SRIPERUMBUDUR,8.6
ODHAV,THIRUBHUVANAI,9.05
ODHAV,THIRUVNNAMALAI,12.6
ODHAV,BARGUR,10.75
ODHAV,COIMBATORE BRANCH,9.55
ODHAV,DHARMAPURI,9.75
ODHAV,ERODE,9.85
ODHAV,KANJIKODE,10.75
ODHAV,KARAIKAL,12.95
ODHAV,KARUR,10.4
ODHAV,KOMARAPALAYAM,9.55
ODHAV,KOVILPATTI,10.75
ODHAV,KUMBAKONAM,11.8
ODHAV,METTUR DAM,8.85
ODHAV,NEELAMBUR,9.55
ODHAV,PERUNDURAI SIPCOT,9.55
ODHAV,POLLACHI,10.8
ODHAV,PUDUKKOTTAI,12
ODHAV,SALEM,8.3
ODHAV,THANJAVUR,12.7
ODHAV,TIRUCHENGODE,9.85
ODHAV,TIRUPUR,9.55
ODHAV,TRICHY,9.85
ODHAV,ALLEPPEY,11.35
ODHAV,CALICUT,14.1
ODHAV,KALAMASSERY,11
ODHAV,KANNUR,11
ODHAV,KOTTAYAM,12.6
ODHAV,MANJERI,10.95
ODHAV,PERUMBAVOOR,11.8
ODHAV,SHORANUR,10.8
ODHAV,TRICHUR,11
ODHAV,TRIVANDRUM,13.2
ODHAV,DINDIGUL,9.85
ODHAV,MADURAI,9.85
ODHAV,NAGERCOIL,12.25
ODHAV,RAJAPALAYAM,11.35
ODHAV,SIVAKASI,10.2
ODHAV,TIRUNELVELI,10.75
ODHAV,TUTICORIN,10.45
ODHAV,ALAMPUR,11.25
ODHAV,BALASORE,14.85
ODHAV,BERHAMPUR,15.2
ODHAV,BHUBANESWAR,12
ODHAV,BISHNUPUR-KOLKATTA,12.65
ODHAV,BURDWAN,12.35
ODHAV,CUTTACK,12
ODHAV,DANKUNI,11.5
ODHAV,DEOGHAR,16.85
ODHAV,DURGAPUR,17.5
ODHAV,GUWAHATI,17.2
ODHAV,HALDIA,14.9
ODHAV,HOWRAH,10.5
ODHAV,JAIGAON - BHUTAN,24.25
ODHAV,JAMSHEDPUR,12
ODHAV,KALYANI,12.95
ODHAV,KHARAGPUR,16.95
ODHAV,KOLKATA TR,11.35
ODHAV,KOLKATA(B T ROAD),9.95
ODHAV,KOLKATA-CENTRAL,10.8
ODHAV,KOLKATA-SOUTH,11.05
ODHAV,MALDA,14.85
ODHAV,PATNA,14
ODHAV,RANCHI,12
ODHAV,RANCHI DELIVERY,12
ODHAV,RAXAUL,16.35
ODHAV,SAMBALPUR,12
ODHAV,SANTIPUR,12.91
ODHAV,SILIGURI,16.05
ODHAV,CHIKMAGALUR,10.2
ODHAV,DODDABALLAPUR - BNG,8.05
ODHAV,HASSAN,8.85
ODHAV,HINDUPUR,9.55
ODHAV,HOSKOTE,8.05
ODHAV,K R PURAM,8.05
ODHAV,KOLAR,8.15
ODHAV,NELAMANGALA (BKG & DLY),6.95
ODHAV,NELAMANGALA CENTRAL CELL,6.95
ODHAV,PEENYA,7.65
ODHAV,RAJAJINAGAR,7.65
ODHAV,TUMKUR,8.3
ODHAV,TUMKUR INDUSTRIAL AREA,8.3
ODHAV,BIDADI,8.85
ODHAV,BOMMASANDRA,8.05
ODHAV,HAROHALLI - BANGALORE,8.85
ODHAV,HOSUR,8.3
ODHAV,HOSUR INDUSTRIAL AREA,8.05
ODHAV,JIGANI,8.05
ODHAV,KANAKAPURA ROAD - BNG,8.05
ODHAV,LALBAGH ROAD,8.05
ODHAV,BAIKAMPADY - MNG,10.75
ODHAV,KARKALA,10.25
ODHAV,KUNDAPUR,10.25
ODHAV,KUSHALNAGAR – KODAGU,9.85
ODHAV,MANDYA,8.05
ODHAV,MANGALORE,9.85
ODHAV,MYSORE,8.3
ODHAV,MYSORE - INDUSTRIAL AREA,8.8
ODHAV,PUTTUR,10.25
ODHAV,RAMANAGARA,8.05
ODHAV,UDUPI,10.2
ODHAV,BAGALAKOTE - NORTH KAR,10.2
ODHAV,BELGAUM,7.65
ODHAV,BELGAUM INDL ESTATE,7.65
ODHAV,BELLARY,9.85
ODHAV,BHATKAL,9.35
ODHAV,BIDAR,11
ODHAV,BIJAPUR,10.2
ODHAV,CHITRADURGA,10.2
ODHAV,DAVANAGERE,9.85
ODHAV,GADAG,9.2
ODHAV,GANGAVATI,10.45
ODHAV,GOKAK,11.65
ODHAV,GULBARGA,10.45
ODHAV,HOSPET,9.85
ODHAV,HUBLI – TARIHAL,8.05
ODHAV,HUBLI CITY,8.6
ODHAV,HUBLI INDL AREA,7.65
ODHAV,KARWAR,11.35
ODHAV,KOPPAL,9.85
ODHAV,KUMTA,10.2
ODHAV,MACHHE INDUSTRIAL,12.3
ODHAV,RABAKAVI - BANATTI,10.45
ODHAV,RAICHUR,10.75
ODHAV,RANEBENNUR,9.85
ODHAV,SHIMOGA,10.45
ODHAV,SINDHNOOR,11
ODHAV,SIRSI,9.85
ODHAV,AMBERNATH,4.7
ODHAV,DAPODA,3.9
ODHAV,DOMBIVLI,4.7
ODHAV,MURBAD,5.6
ODHAV,THANA,4.7
ODHAV,VASIND,5.7
ODHAV,WADA,5
ODHAV,ANDHERI,3.85
ODHAV,BHANDUP,3.5
ODHAV,BOISAR,3.5
ODHAV,DAHANU,4.45
ODHAV,GENESIS,3.6
ODHAV,GOREGOAN,5.6
ODHAV,MIRA ROAD,4.1
ODHAV,MUMBAI,3.85
ODHAV,PALGHAR,3.85
ODHAV,VASAI EAST,4.1
ODHAV,VASAI HIGHWAY,4.1
ODHAV,WADALA - MUMBAI,3.85
ODHAV,DRONAGIRI,4.1
ODHAV,KALAMBOLI,4.45
ODHAV,KHOPOLI,5
ODHAV,MAHAPE,5
ODHAV,PATALGANGA,4.7
ODHAV,TALOJA,4.45
ODHAV,BHOPAL,5.75
ODHAV,DEWAS (TOWN),5.15
ODHAV,DEWAS NAKA,3.6
ODHAV,INDORE CITY,4.55
ODHAV,LASUDIA,3.6
ODHAV,MANDIDEEP,6.7
ODHAV,PITHAMPUR,4.8
ODHAV,UJJAIN,4.05
ODHAV,AKOLA,9.05
ODHAV,AMRAVATI,8.6
ODHAV,BHANDARA,9.2
ODHAV,BHILAI,9.55
ODHAV,BILASPUR,10.35
ODHAV,BUTIBORI,8.6
ODHAV,CHANDRAPUR,9.55
ODHAV,CHHINDWARA,9.2
ODHAV,GANDHIBAGH-NGP,7.95
ODHAV,JABALPUR,7.4
ODHAV,KHAMGAON,9.2
ODHAV,MALKAPUR,10.5
ODHAV,NAGPUR (WADI),6.35
ODHAV,NAGPUR CITY,8.3
ODHAV,NAGPUR CIY FR,8.3
ODHAV,NAGPUR WADDHAMNA,6.35
ODHAV,RAIPUR,8.6
ODHAV,ALIPUR BRANCH,6.05
ODHAV,DELHI (RAMA ROAD),5.75
ODHAV,DELHI EAST,5.75
ODHAV,FARIDABAD,5.75
ODHAV,FARIDABAD FR,5.75
ODHAV,KUNDLI BRANCH,5.8
ODHAV,OKHLA-1,5.75
ODHAV,ROHTAK,6.05
ODHAV,SONEPAT,6.05
ODHAV,TIKRI BORDER,6.7
ODHAV,AJMER,7.05
ODHAV,ALWAR,6.4
ODHAV,BAGRU-JAIPUR,5.65
ODHAV,BAIS GODAM,5.05
ODHAV,BHIWADI - RAJASTHAN,5.75
ODHAV,BIKANER,6.45
ODHAV,DELHI HIGHWAY (JAIPUR) DLY,4.45
ODHAV,DHARUHERA,6.05
ODHAV,DHARUHERA FR,6.05
ODHAV,GGNDLY,5.1
ODHAV,GURGAON BKG & DLY,5.45
ODHAV,JAIPUR,4.45
ODHAV,MANESAR,6.05
ODHAV,NEEMRANA,5.75
ODHAV,SITAPURA - JAIPUR,5.65
ODHAV,TRANSPORT NAGAR JAIPUR,5.05
ODHAV,AMBALA CITY,6.35
ODHAV,AMRITSAR,9.85
ODHAV,BADDI (HIMACHAL PRADESH),6.35
ODHAV,HISAR,6.95
ODHAV,JAGADHRI,8.3
ODHAV,JALANDHAR FR,8.05
ODHAV,JAMMU,11.65
ODHAV,KALA-AMB,8.6
ODHAV,KARNAL,6.35
ODHAV,LUDHIANA,6.95
ODHAV,NALAGARH,6.35
ODHAV,PANCHKULA BRANCH,6.7
ODHAV,PANIPAT,6.35
ODHAV,PARWANOO,8.05
ODHAV,PATIALA,8.85
ODHAV,SOLAN,8.85
ODHAV,SRINAGAR,16.95
ODHAV,ALLAHABAD,12.6
ODHAV,BARABANKI,8.85
ODHAV,GHAZIPUR FR,8.85
ODHAV,GORAKHPUR,10.95
ODHAV,KANNAUJ FR,8.05
ODHAV,KANPUR,8.05
ODHAV,LUCKNOW,8.85
ODHAV,SHAHJHANPUR FR,8.6
ODHAV,VARANASI,11.35
ODHAV,AGRA,8.05
ODHAV,ALIGARH FR,8.9
ODHAV,FIROZABAD FR,8.9
ODHAV,GAJRAULA,6.85
ODHAV,GHAZIABAD,6.05
ODHAV,GREATER NOIDA,6.05
ODHAV,GWALIOR,8.05
ODHAV,MATHURA,7.65
ODHAV,MEERUT,6.95
ODHAV,NOIDA,6.05
ODHAV,BAREILLY,8.6
ODHAV,DEHRADUN,6.95
ODHAV,HARIDWAR,6.7
ODHAV,KASHIPUR,8.05
ODHAV,MORADABAD,6.7
ODHAV,ROORKEE,6.7
ODHAV,RUDRAPUR,6.7
ODHAV,SAHARANPUR,8.6
ODHAV,SELAQUI,6.95
ODHAV,SITARGANJ,7.65
ODHAV,ICHALKARANJI,8.6
ODHAV,KAGAL,9.2
ODHAV,KARAD,7.65
ODHAV,KOLHAPUR,7.65
ODHAV,LOTE,6.05
ODHAV,MADGAON,8.6
ODHAV,MAHAD MIDC,5.75
ODHAV,MAPUCA,8.6
ODHAV,PONDA,8.6
ODHAV,RATNAGIRI,8.6
ODHAV,ROHA,5.45
ODHAV,SANGLI,8.6
ODHAV,SATARA,7.4
ODHAV,SHINOLI,9.55
ODHAV,SOLAPUR,7.65
ODHAV,TEMBHURNI,9.55
ODHAV,VERNA-GOA,8.05
ODHAV,AHEMADNAGAR,6.35
ODHAV,AURANGABAD (WALUJ) MIDC,5.75
ODHAV,AURANGABAD CITY- CHIKALTHANA,6.95
ODHAV,DHULE,7.4
ODHAV,GONDHE,5.75
ODHAV,JALGAON,5.75
ODHAV,JALNA,8.3
ODHAV,LATUR,9.85
ODHAV,MALEGAON,8.6
ODHAV,NANDED,10
ODHAV,NASIK,4.55
ODHAV,SINNER,4.55
ODHAV,ALANDI,5.75
ODHAV,CHAKAN CENTRAL CELL,5.75
ODHAV,HINJEWADI,5.75
ODHAV,LONAVALA,6.7
ODHAV,NIGDI,5.75
ODHAV,PIRANGUT,5.75
ODHAV,RANJANGAON,6.05
ODHAV,TALEGAON (BKG & DLY),5.75
ODHAV,BARAMATI,7.65
ODHAV,KHED SHIVAPUR,6.35
ODHAV,KURKUMBH,7.65
ODHAV,PHURSUNGHI,6.05
ODHAV,PHURSUNGI DELIVERY,5
ODHAV,PUNE CITY,5.75
ODHAV,SHIRVAL,6.05
ODHAV,SINHAGAD ROAD,5.75
ODHAV,WAGHOLI,6.05
ODHAV,BHUJ,2.8
ODHAV,GANDHIDHAM,2.2
ODHAV,GANDHIDHAM CITY,2.2
ODHAV,MANDVI,3.25
ODHAV,MUNDRA,2.8
ODHAV,ATIKA (RAJKOT),2.5
ODHAV,BHAKTINAGAR,1.8
ODHAV,BHAVNAGAR,2.1
ODHAV,DARED,2.2
ODHAV,GONDAL,2.4
ODHAV,JAMNAGAR,2.2
ODHAV,JAMNAGAR - SHANKARTEKRI,2.4
ODHAV,JETPUR,2.4
ODHAV,JUNAGADH-SABALPUR,2.8
ODHAV,MAHUVA,3.25
ODHAV,METODA,2.1
ODHAV,MORBI,2.8
ODHAV,NAVAGAM (BHAVNAGAR),1.7
ODHAV,PIPAVAV,3.5
ODHAV,PORBANDAR,3.25
ODHAV,RUDANAGAR BRANCH,1.5
ODHAV,SHAPAR,1.95
ODHAV,SIHOR,2.4
ODHAV,THANGADH,2.4
ODHAV,TRAJPAR (MORBI),2.4
ODHAV,VAVDI-RAJKOT,2.1
ODHAV,VERAVAL,3.25
ODHAV,ANKLESHWAR,1.8
ODHAV,BHARUCH,2.8
ODHAV,DAHEJ,4.1
ODHAV,JHAGADIA,2.9
ODHAV,KIM,2.8
ODHAV,PANOLI,2.8
ODHAV,BILIMORA,3.5
ODHAV,HAZIRA,3.5
ODHAV,KADODARA BRANCH,3.25
ODHAV,NAVSARI,2.8
ODHAV,PALSANA,3.25
ODHAV,SACHIN,3.25
ODHAV,SAROLI,2.2
ODHAV,SURAT CITY,2.8
ODHAV,UNN,3.25
ODHAV,DADRA NAGAR HAVELI,2.8
ODHAV,DAMAN DELIVERY UT,2.8
ODHAV,PARDI,3.25
ODHAV,SARIGAM,2.8
ODHAV,SILVASSA,3.25
ODHAV,UMARGAON,2.8
ODHAV,VALSAD,3.5
ODHAV,VAPI DELIVERY,2.1
RAKHIAL,ASLALI BRANCH,1.15
RAKHIAL,GOBLEJ BKG & DLY,1.95
RAKHIAL,KATHWADA,1.5
RAKHIAL,KUBADTHAL FR,1.95
RAKHIAL,NADIAD,1.6
RAKHIAL,NARODA,1.35
RAKHIAL,NAROL,1.15
RAKHIAL,ODHAV,1.35
RAKHIAL,RAKHIAL,1.35
RAKHIAL,SARANGPUR,1.5
RAKHIAL,VATVA,1.15
RAKHIAL,CHANGODAR,1.35
RAKHIAL,CHHATRAL (N.G.),1.25
RAKHIAL,DHOLKA,1.5
RAKHIAL,GANDHINAGAR,1.35
RAKHIAL,HIMATNAGAR,1.5
RAKHIAL,KALOL (N.G.),1.8
RAKHIAL,MEHSANA (N.G.),1.8
RAKHIAL,PALANPUR,2.2
RAKHIAL,SANAND,1.6
RAKHIAL,SANTEJ,1.25
RAKHIAL,SARKHEJ,1.5
RAKHIAL,SIDHPUR,2.1
RAKHIAL,SURENDRANAGAR,1.8
RAKHIAL,ABU ROAD,2.4
RAKHIAL,BHILWARA FR,4.35
RAKHIAL,CHITTORGARH  FR,4.95
RAKHIAL,JODHPUR,3.5
RAKHIAL,KOTA (RAJASTAN) FR,5
RAKHIAL,PALI,3
RAKHIAL,UDAIPUR,2.8
RAKHIAL,CHITTOOR,11.35
RAKHIAL,CUDDAPAH,10.75
RAKHIAL,ELURU,9.55
RAKHIAL,GAJUWAKA,10.2
RAKHIAL,GUDIVADA,9.35
RAKHIAL,GUNTUR,9.2
RAKHIAL,KAKINADA,9.2
RAKHIAL,NELLORE,10.2
RAKHIAL,ONGOLE,9.85
RAKHIAL,PARAWADA,11.2
RAKHIAL,RAJAHMUNDRY CITY,8.85
RAKHIAL,SRIKAKULAM,12
RAKHIAL,TIRUPATHI,9.55
RAKHIAL,VIJAYAWADA,7.65
RAKHIAL,VIZIANAGARAM,11.7
RAKHIAL,ADILABAD,9.55
RAKHIAL,ANANTAPURAM,11.7
RAKHIAL,AUTONAGAR-HYD,6.95
RAKHIAL,BAHADURPALLY BOOKING,5.75
RAKHIAL,BAHADURPALLY DELIVERY,6.95
RAKHIAL,BALANAGAR,6.7
RAKHIAL,BOLLARAM,9.2
RAKHIAL,CHERLAPALLY,8.5
RAKHIAL,DIWANDEVDI,6.7
RAKHIAL,HUBSIGUDA,6.95
RAKHIAL,HYDERABAD CENTRAL CELL,6.95
RAKHIAL,JEEDIMETLA,6.7
RAKHIAL,KARIMNAGAR,8.3
RAKHIAL,KHAMMAM,8.3
RAKHIAL,KOTHUR,7.6
RAKHIAL,KURNOOL,8.3
RAKHIAL,NIZAMABAD,8.6
